bjd,rvc,e_rvc,avc,e_avc,nzp_date,e_nzp_date,nzp_obs,e_nzp_obs,tzp_pix,tzp_pix_w,tzp_rv,tzp_rv_w,pix2ms,t1,t2,t3,t4,t5,t6,t7,t8,pres,star,spt
2458399.452800,-0.930176,1.293784,-0.279892,1.516040,1.529434,0.692794,0.345728,0.790253,0.006113,0.000039,7.679531,0.041473,1257.605189,10.855091,10.682727,10.681667,10.512667,10.460091,10.381545,10.475000,10.348727,0.000017,J23492+024,M1.0 V
2458405.441300,-0.902713,1.295941,6.106205,2.609516,-3.980474,1.998516,-6.012905,2.264975,0.003055,0.000196,3.636156,0.045480,1258.309698,10.995909,10.823333,10.821833,10.650917,10.600364,10.520182,10.613000,10.487667,0.000001,J23492+024,M1.0 V
2458417.473900,-3.319785,1.997497,-1.072132,2.165282,0.317485,0.825195,-1.251641,0.835735,0.001792,-0.000162,2.361142,-0.098688,1256.693288,10.817182,10.644750,10.643583,10.474833,10.422000,10.343364,10.437167,10.311250,0.000002,J23492+024,M1.0 V
2458421.547200,-3.058390,2.494182,-6.146871,2.974033,3.576631,1.617704,4.084494,1.619855,0.001194,-0.000121,1.654994,-0.004766,1257.488468,10.794250,10.621917,10.620273,10.451818,10.400583,10.321500,10.415364,10.288833,0.000002,J23492+024,M1.0 V
2458427.436100,1.540584,1.822509,-0.733758,2.017431,4.396622,0.784352,3.270354,0.865153,0.003002,-0.000025,3.875987,0.068129,1256.808322,10.806500,10.634333,10.632636,10.464727,10.412083,10.333917,10.426636,10.300917,0.000003,J23492+024,M1.0 V
2458433.504900,0.602971,1.072870,1.457856,1.382166,1.181376,0.843752,0.141127,0.871397,0.004383,-0.000180,5.611019,-0.125658,1256.220294,10.799250,10.625917,10.625364,10.456636,10.404583,10.326333,10.420091,10.293250,0.000004,J23492+024,M1.0 V
2458434.368900,0.526234,1.127260,-0.028998,1.381931,2.459960,0.833310,1.551244,0.799386,0.002685,0.000199,3.481493,0.357900,1256.216219,10.798091,10.625250,10.624273,10.455583,10.403917,10.325091,10.419000,10.293083,0.000004,J23492+024,M1.0 V
2458450.364000,-0.108426,0.854553,0.766499,1.281010,1.333566,0.964864,0.121087,0.954319,0.002049,-0.000436,2.748010,-0.377414,1256.397343,10.733833,10.561000,10.560000,10.392364,10.339273,10.260583,10.354750,10.228455,0.000005,J23492+024,M1.0 V
2458451.446000,-1.576591,0.958294,-0.791602,1.173737,0.763117,0.780125,0.211023,0.677740,0.003820,0.000071,4.957274,0.240237,1256.865731,10.741250,10.568917,10.567545,10.399909,10.347417,10.267917,10.362727,10.236417,0.000005,J23492+024,M1.0 V
2458454.403100,-1.316165,1.106878,-0.345982,1.305988,1.213997,0.658270,0.025830,0.693127,0.003162,-0.000009,4.157484,0.169130,1256.489515,10.746250,10.573417,10.571909,10.404091,10.352833,10.274000,10.368091,10.241833,0.000005,J23492+024,M1.0 V
2458455.383900,0.587984,1.000679,1.059641,1.226080,1.568282,0.636770,0.524355,0.708458,0.003790,0.000201,4.921382,0.404801,1256.566729,10.746182,10.573182,10.571500,10.404250,10.353182,10.274000,10.368167,10.242455,0.000006,J23492+024,M1.0 V
2458471.400000,-1.284677,1.027127,-0.902553,1.290406,2.367148,0.870004,0.613888,0.781127,0.003538,0.000105,4.584985,0.271446,1255.876687,10.750417,10.577750,10.576636,10.408455,10.357083,10.278583,10.372727,10.246167,0.000007,J23492+024,M1.0 V
2458476.344900,-0.820577,0.880286,-0.043199,1.099693,1.301267,0.654821,0.218634,0.659107,0.002154,0.000191,2.858452,0.385555,1257.454165,10.754091,10.581364,10.580417,10.411583,10.361636,10.282545,10.376417,10.250273,0.000005,J23492+024,M1.0 V
2458478.381000,-1.169029,1.087275,-2.501065,1.258796,3.089187,0.662041,2.328049,0.634349,0.000954,0.000277,1.342047,0.490109,1256.919457,10.750333,10.577417,10.576545,10.408636,10.358000,10.279000,10.373364,10.246000,0.000007,J23492+024,M1.0 V
2458479.345300,-1.867413,0.910691,-1.476319,1.113057,1.502729,0.658799,0.604918,0.639952,0.005539,0.000397,7.112198,0.639298,1257.020392,10.750727,10.578167,10.577000,10.408833,10.358083,10.280000,10.373455,10.247417,0.000007,J23492+024,M1.0 V
2458481.298700,-2.737458,1.282402,-2.166181,1.604704,0.598729,0.836637,0.424736,0.964634,0.002533,0.000343,3.370060,0.608542,1256.457512,10.757182,10.584818,10.583333,10.415250,10.364636,10.286091,10.379917,10.253455,0.000008,J23492+024,M1.0 V
2458483.316800,-4.285003,1.353594,-3.997369,1.509857,1.183069,0.771765,0.708379,0.668919,-0.002833,-0.000083,-3.356894,0.094936,1256.454020,10.744273,10.571750,10.571000,10.401750,10.350750,10.271636,10.365182,10.239417,0.000008,J23492+024,M1.0 V
2458484.262300,-5.939973,0.953672,-4.262534,1.262376,-0.247758,0.890323,-0.681427,0.827106,0.004476,0.000413,5.806537,0.696173,1256.635727,10.740917,10.568091,10.567083,10.398636,10.347909,10.269083,10.363250,10.236273,0.000008,J23492+024,M1.0 V
2458488.300000,-4.145170,1.019860,-2.365591,1.131538,-0.160745,0.526968,-0.783566,0.490168,0.004855,0.000151,6.281232,0.361522,1256.029877,10.744909,10.571727,10.571167,10.403167,10.351364,10.273250,10.366583,10.240909,0.000007,J23492+024,M1.0 V
2458491.304200,-3.927679,0.918757,-1.678911,1.080732,-0.455644,0.620031,-1.252755,0.569092,0.003523,0.000103,4.610121,0.304687,1256.346480,10.741000,10.568182,10.567333,10.398667,10.347727,10.268727,10.362750,10.236091,0.000009,J23492+024,M1.0 V
2458496.276000,-2.340200,0.910517,-0.467050,1.112875,-0.135110,0.567577,-0.877138,0.639882,0.004198,0.000063,5.459721,0.257660,1256.300708,10.743727,10.571000,10.569833,10.401417,10.349833,10.270727,10.365250,10.238500,0.000011,J23492+024,M1.0 V
2458497.285600,-2.175309,1.075030,-0.077389,1.240552,-0.142334,0.666168,-1.101908,0.619096,0.004191,0.000244,5.436555,0.475450,1255.578781,10.743727,10.571091,10.569917,10.401667,10.350455,10.271545,10.365083,10.239182,0.000010,J23492+024,M1.0 V
2458499.319600,-5.764301,1.181110,-3.662914,1.291424,-0.324679,0.661980,-1.105375,0.522260,0.004641,-0.000070,6.080892,0.150578,1255.643605,10.714083,10.541455,10.538833,10.361909,10.313000,10.230167,10.322250,10.198273,0.000011,J23492+024,M1.0 V
2458500.317100,-3.836929,1.165592,-3.111776,1.403439,1.430125,0.752206,0.270860,0.781687,0.003425,0.000178,4.565189,0.477305,1255.932059,10.708091,10.535500,10.534545,10.366917,10.315000,10.236091,10.330833,10.203750,0.000010,J23492+024,M1.0 V
2458510.284800,-2.651730,1.018672,-0.791897,1.185505,-0.331815,0.601053,-0.863820,0.606406,0.003618,-0.000071,4.672191,0.026659,1257.391608,10.773000,10.600083,10.599182,10.430727,10.380667,10.301000,10.395091,10.269000,0.000012,J23492+024,M1.0 V
2458660.629600,1.338633,1.432217,1.061258,1.500124,2.674345,0.502976,1.273387,0.446236,0.001719,-0.000087,2.085356,-0.182663,1258.223899,10.866455,10.693917,10.693091,10.524917,10.472417,10.394182,10.487727,10.360750,0.000013,J23492+024,M1.0 V
2458666.659000,0.910615,1.455095,1.079083,1.577887,2.216072,0.561534,0.827544,0.610267,0.003128,0.000108,3.788079,-0.007990,1258.953238,10.902091,10.729667,10.728273,10.560250,10.506833,10.428273,10.522091,10.395500,0.000015,J23492+024,M1.0 V
2458669.618000,0.226001,1.399156,-0.978685,1.840012,3.342499,0.941803,2.200699,1.194993,0.003984,0.000160,4.861388,0.050060,1259.567098,10.915167,10.742091,10.740917,10.572909,10.519273,10.441417,10.535091,10.408545,0.000013,J23492+024,M1.0 V
2458679.630900,-0.060348,1.269041,-1.312498,1.643786,3.271753,0.808160,2.248163,1.044781,0.002925,-0.000359,3.499435,-0.632786,1259.398917,11.007727,10.835417,10.833083,10.662667,10.610091,10.530273,10.623583,10.498000,0.000002,J23492+024,M1.0 V
2458681.591600,-1.599318,0.976973,-0.776534,1.161129,1.040018,0.597368,0.173229,0.627490,0.002990,-0.000182,3.607096,-0.380103,1259.129704,10.971636,10.798364,10.797583,10.627500,10.575636,10.496364,10.589667,10.463091,0.000002,J23492+024,M1.0 V
2458682.628400,-2.252131,1.049325,-1.412703,1.204020,1.296281,0.603762,0.156584,0.590407,0.006174,-0.000426,7.625061,-0.674558,1258.963781,10.962000,10.789083,10.788091,10.618091,10.565667,10.486750,10.580091,10.453833,0.000002,J23492+024,M1.0 V
2458684.629600,-1.215646,0.963070,-1.910004,1.501526,2.518623,0.930441,1.690371,1.151988,0.002402,-0.000067,2.895705,-0.208772,1259.385554,10.947182,10.774818,10.774000,10.604000,10.551545,10.472545,10.565833,10.439727,0.000002,J23492+024,M1.0 V
2458685.576000,-2.211400,1.200520,-2.738864,1.998869,2.429671,1.715849,1.523476,1.598196,0.005054,-0.000289,6.261229,-0.462299,1259.071000,10.939500,10.766455,10.765583,10.596182,10.544091,10.464583,10.558364,10.432091,0.000002,J23492+024,M1.0 V
2458688.657700,-2.095593,1.113647,-0.592720,1.365654,0.544087,0.653326,-0.506860,0.790443,0.002970,0.000180,3.626088,0.117459,1258.862805,10.933667,10.761083,10.759909,10.590636,10.538250,10.459333,10.553545,10.426833,0.000002,J23492+024,M1.0 V
2458690.656000,-1.757302,1.051382,-1.779987,1.557574,1.842362,1.070136,1.018698,1.149188,0.002971,-0.000038,3.631307,-0.153826,1259.360266,10.931636,10.758818,10.757833,10.589417,10.535818,10.456818,10.551000,10.424273,0.000002,J23492+024,M1.0 V
2458691.603200,0.670129,1.200099,0.286979,1.320142,2.539959,0.510529,1.379163,0.550034,0.002712,-0.000017,3.312293,-0.119335,1258.974818,10.930583,10.758091,10.756750,10.587833,10.533545,10.455000,10.549000,10.421909,0.000002,J23492+024,M1.0 V
2458696.531000,0.828524,1.057672,0.460790,1.624427,2.635294,1.081492,1.363746,1.232920,0.004821,-0.000211,5.971632,-0.355518,1258.369048,10.917333,10.744667,10.743727,10.574455,10.522250,10.442833,10.536909,10.410667,0.000002,J23492+024,M1.0 V
2458697.678600,-2.111521,0.956479,-0.890820,1.287116,0.806185,0.826234,-0.224688,0.861287,0.004257,-0.000216,5.269493,-0.351368,1257.478882,10.915545,10.742818,10.741333,10.573333,10.520182,10.440909,10.535333,10.408818,0.000002,J23492+024,M1.0 V
2458091.730200,-0.867951,0.889632,6.882478,1.078967,2.369835,0.774548,0.740825,0.610512,0.002273,0.000448,2.890457,0.594655,1257.949761,10.775000,10.602636,10.601417,10.432750,10.383182,10.304667,10.398417,10.272273,0.000006,J09307+003,M3.5 V
2458139.626000,-3.031132,0.972088,6.396318,1.247223,0.334773,0.938102,-0.936196,0.781415,0.000326,0.000029,0.398723,0.026367,1257.675936,10.799182,10.626636,10.625167,10.456182,10.408273,10.328917,10.422917,10.297000,0.000010,J09307+003,M3.5 V
2458199.507900,-7.861234,1.648609,1.411891,1.769172,0.395987,0.625445,-0.781871,0.641916,0.000720,0.000327,0.986978,0.488738,1257.018422,10.758909,10.586000,10.584545,10.416545,10.367667,10.289333,10.382833,10.256091,0.000020,J09307+003,M3.5 V
2458205.494900,-8.732775,0.860217,1.471042,1.216599,-1.250923,0.855594,-1.712563,0.860313,0.000878,0.000446,1.167009,0.621172,1257.020987,10.761417,10.589000,10.588250,10.419333,10.370667,10.292273,10.385636,10.260000,0.000019,J09307+003,M3.5 V
2458213.373100,-11.725426,0.803921,-1.564963,1.200700,-0.223642,1.141399,-1.669209,0.891848,0.001519,0.000029,1.978906,0.104237,1256.211331,10.749364,10.576917,10.575818,10.407545,10.358636,10.279364,10.373500,10.247333,0.000022,J09307+003,M3.5 V
2458518.646200,-11.071254,1.454330,-3.120548,1.886343,1.329896,1.308119,0.540548,1.201338,0.000978,0.000102,1.339189,0.236258,1256.558991,10.779091,10.606833,10.604583,10.436833,10.387000,10.308455,10.402500,10.275667,0.000012,J09307+003,M3.5 V
2458527.400900,-11.081915,1.002453,-3.244104,1.087043,1.505268,0.568000,0.653443,0.420417,0.003069,-0.000136,3.957652,-0.070592,1256.137593,10.772000,10.600000,10.598417,10.429667,10.379364,10.300727,10.393917,10.268091,0.000013,J09307+003,M3.5 V
2458530.555700,-11.495641,1.153434,-2.536033,1.438202,0.011274,0.874361,-0.468353,0.859079,0.002210,-0.000163,2.877834,-0.107181,1256.872958,10.781750,10.609636,10.608000,10.439455,10.389182,10.310500,10.404250,10.277273,0.000014,J09307+003,M3.5 V
2458535.643800,-11.216543,0.945662,-2.025217,1.089853,0.092611,0.584329,-0.700072,0.541759,0.002711,-0.000029,3.508170,0.060115,1257.305005,10.778833,10.606167,10.604909,10.437273,10.385917,10.307583,10.401364,10.274667,0.000015,J09307+003,M3.5 V
2458538.546400,-10.676613,0.956659,-2.738208,1.172121,1.333044,0.691911,0.552849,0.677252,0.002516,-0.000078,3.260549,-0.003727,1256.790429,10.779833,10.607750,10.606455,10.437455,10.387750,10.309333,10.402636,10.277167,0.000013,J09307+003,M3.5 V
2458553.408400,-9.824969,0.792717,-1.063698,0.930138,0.604156,0.506655,-0.270017,0.486577,0.001779,-0.000207,2.319121,-0.177207,1256.653624,10.778500,10.605818,10.604833,10.436000,10.387273,10.308417,10.401750,10.276182,0.000004,J09307+003,M3.5 V
2458164.295200,-0.186739,1.105201,2.550147,1.483763,-3.239473,0.847212,-4.469788,0.989992,0.000264,0.000254,0.048551,0.046864,1259.933546,10.991083,10.818455,10.818083,10.650750,10.602500,10.523750,10.617364,10.490909,0.000011,J04225+105,M3.5 V
2458174.404800,-4.237751,1.609243,-3.461629,2.122844,-1.744762,1.306803,-2.509024,1.384486,0.000803,-0.000075,1.073965,-0.031601,1257.148553,10.791636,10.618917,10.617727,10.449364,10.400636,10.321417,10.415250,10.288909,0.000018,J04225+105,M3.5 V
2458398.648600,3.791405,1.017713,2.831369,1.539504,0.011432,1.140498,-0.772866,1.155133,0.004622,-0.000224,5.796962,-0.292736,1256.773289,10.856917,10.683750,10.683182,10.514417,10.462000,10.382545,10.476909,10.350417,0.000017,J04225+105,M3.5 V
2458487.540600,-0.841502,1.047972,-2.720200,1.310116,0.609301,0.711922,0.145796,0.786230,0.002360,0.000108,3.120187,0.284053,1256.712668,10.742727,10.570000,10.568250,10.400917,10.348083,10.269636,10.364333,10.237083,0.000007,J04225+105,M3.5 V
2458051.432700,224.362126,4.116891,1889.583745,4.246336,4.285932,1.201011,2.029394,1.040470,-0.000757,-0.000136,-0.952024,-0.170095,1257.621350,10.885250,10.712833,10.711091,10.542000,10.492091,10.413636,10.507182,10.380917,0.000002,J23585+076,M3.0 V
2458092.338600,4.226022,1.801816,1673.830274,1.980588,-1.127127,0.848222,-2.353239,0.822306,0.000875,0.000197,1.158259,0.302371,1257.355759,10.776909,10.604250,10.602667,10.434636,10.386250,10.306500,10.401250,10.274167,0.000006,J23585+076,M3.0 V
2458122.253000,-115.721687,4.782778,1551.980151,4.894545,0.611164,1.055132,-0.450825,1.040003,0.001626,0.000245,2.084402,0.344791,1259.227261,10.768500,10.596083,10.594455,10.426545,10.378000,10.299091,10.392909,10.266750,0.000008,J23585+076,M3.0 V
2458283.638900,-1105.865177,3.620926,561.247874,3.781441,1.708024,1.170943,0.137961,1.090040,0.007973,-0.000266,10.080837,-0.282964,1257.658736,10.779636,10.607000,10.605545,10.437909,10.386273,10.307333,10.401083,10.274818,0.000006,J23585+076,M3.0 V
2458343.643800,-1363.811077,1.904070,303.265978,2.002952,1.566834,0.627257,0.173958,0.621559,0.002677,0.000168,3.261576,0.108309,1258.205424,10.890636,10.717545,10.716818,10.547273,10.495909,10.416727,10.509909,10.383636,0.000013,J23585+076,M3.0 V
2458410.582700,-1611.169076,5.889938,53.379321,6.460389,3.047089,2.664590,2.702616,2.654291,0.003532,0.000152,4.450658,0.198034,1258.079185,10.894091,10.721667,10.720000,10.550917,10.499000,10.420182,10.513917,10.387500,0.000002,J23585+076,M3.0 V
2458471.353500,-1920.630152,1.915652,-253.869388,2.041652,2.367148,0.870004,0.490249,0.706132,0.003539,0.000105,4.586089,0.271445,1255.876687,10.750182,10.577917,10.576333,10.408167,10.357273,10.278636,10.372667,10.246083,0.000007,J23585+076,M3.0 V
2458656.640300,-2436.537416,1.668103,-769.387578,1.731581,1.359613,0.617134,0.101175,0.464547,0.004649,-0.000034,5.786843,-0.099903,1257.719188,10.861000,10.688083,10.687250,10.519167,10.466583,10.388909,10.482250,10.355917,0.000010,J23585+076,M3.0 V
2458059.705800,-13.229526,0.837099,-1.530001,1.118099,3.908644,0.881413,2.210005,0.741222,0.000824,0.000118,1.047755,0.159198,1257.711045,10.874417,10.701818,10.700833,10.531167,10.482091,10.402833,10.497273,10.370545,0.000003,J09028+680,M4.0 V
2458094.609400,-12.648075,0.687422,-0.644783,0.934036,2.709813,0.595489,1.906239,0.632356,0.002363,0.000265,2.999687,0.360201,1257.583178,10.778417,10.605333,10.605000,10.435909,10.387250,10.308000,10.402818,10.275250,0.000006,J09028+680,M4.0 V
2458121.459700,-16.720346,0.952811,-1.402904,1.204554,-0.436050,0.818767,-1.407911,0.736955,-0.000760,0.000463,-0.932363,0.607002,1259.911855,10.767364,10.594500,10.593500,10.424364,10.375583,10.297250,10.391083,10.264909,0.000009,J09028+680,M4.0 V
2458136.593100,-9.598493,0.820811,4.462852,1.234201,0.688870,0.880292,-0.151814,0.921695,0.001543,0.000280,1.947561,0.358908,1257.550035,10.784818,10.612583,10.611000,10.442273,10.394091,10.313917,10.409500,10.282636,0.000010,J09028+680,M4.0 V
2458171.705400,-5.320105,2.251068,-2.707494,2.462245,0.792244,1.037159,0.119168,0.997670,0.000720,0.000024,0.960262,0.083397,1256.765511,10.812500,10.639917,10.638917,10.469250,10.420364,10.341273,10.435182,10.309250,0.000019,J17303+055,M0.0 V
2458186.731700,-0.186964,1.544967,3.532367,1.753573,0.404864,0.768553,-0.987553,0.829515,0.001741,0.000092,2.247590,0.172998,1256.881739,10.760250,10.587636,10.586333,10.417917,10.369750,10.291455,10.385545,10.259083,0.000019,J17303+055,M0.0 V
2458188.700800,3.883725,2.446696,3.384725,2.565914,4.529335,0.740739,3.230779,0.773040,0.001646,0.000115,2.127893,0.201332,1256.594270,10.764091,10.591545,10.590667,10.422583,10.373083,10.294500,10.388364,10.261818,0.000019,J17303+055,M0.0 V
