bjd,nzp,e_nzp,tzp,e_tzp,rvc,avc,star,spt,t1,t2,t3,t4,t5,t6,t7,t8
2458690.5128,0.7956177626201419,1.0976243513207578,1.5397951446706202,10.793431739486344,6.381806,7.890349010083949,J19169+051S,['M8.0 V'],10.932333333333304,10.759181818181844,10.758416666666676,10.590000000000032,10.536181818181888,10.456999999999994,10.551083333333338,10.42481818181824
2458693.4767,0.597072407554803,0.6789057417427482,0.9151155589215136,4.421197317342075,13.196162,14.903250365149288,J19169+051S,['M8.0 V'],10.922916666666596,10.750249999999994,10.748727272727308,10.579909090909098,10.52625000000006,10.44816666666668,10.542181818181804,10.415333333333308
2458713.4471,0.9324539632574786,0.931427951694122,1.121198554820154,4.694652302751262,-10.866346,-9.494639190553388,J19169+051S,['M8.0 V'],10.928272727272711,10.754916666666643,10.754000000000076,10.584916666666745,10.53258333333332,10.45318181818186,10.54733333333337,10.4210833333334
2458743.4114,-0.2150808037663673,0.7739885372007296,0.950390673846826,9.457985715003591,9.464484,11.98372557647046,J19169+051S,['M8.0 V'],10.870083333333357,10.697181818181775,10.69616666666667,10.52781818181819,10.475363636363625,10.396500000000003,10.491090909090929,10.363818181818203
2458112.6853,-0.8847342175588433,0.5597691001966103,-0.8807348360401193,11.580017278155047,-2.972676,-3.920569295261631,J11289+101,['M3.5 V'],10.765416666666738,10.593166666666718,10.591272727272724,10.422750000000008,10.374166666666724,10.295181818181902,10.388727272727238,10.263000000000034
2458244.4976,-2.228071311155233,0.8980300599750596,-0.5516879062012094,8.009379031795675,-1.401528,-1.0060842016652405,J11289+101,['M3.5 V'],10.760818181818252,10.588166666666666,10.586909090909105,10.418454545454551,10.369818181818175,10.291454545454542,10.38508333333334,10.258454545454583
2458251.4859,4.169968413631186,0.927380809039234,-0.5838353647079657,10.197782891043856,1.779646,-4.22294992645166,J11289+101,['M3.5 V'],10.764454545454498,10.592333333333327,10.590909090909063,10.422363636363627,10.373818181818253,10.295166666666717,10.388249999999973,10.26272727272726
2458260.4495,0.2421572132771036,1.0615638966999006,-0.5796572805600704,8.425304322399006,-0.178569,-2.253353726097578,J11289+101,['M3.5 V'],10.768999999999949,10.596181818181831,10.595583333333307,10.427250000000017,10.376916666666716,10.297818181818172,10.392272727272712,10.26591666666667
2458265.4766,-0.9846949189744276,1.1815755627851934,0.2251115322913364,8.87776607864166,-5.257473,-6.105405593846046,J11289+101,['M3.5 V'],10.780454545454518,10.608166666666705,10.607090909090914,10.438181818181931,10.387818181818204,10.308583333333331,10.40300000000002,10.276636363636442
2458051.4121,2.4786156297595587,1.0601492646839907,-0.7998752628307102,3.0780986681755125,-3.569854,-4.015728533677821,J22125+085,['M3.0 V'],10.88566666666668,10.71345454545451,10.71172727272733,10.542500000000077,10.493181818181824,10.413999999999987,10.508181818181868,10.381500000000017
2458108.3123,0.4953918629716118,1.3663568823236214,-2.137591993832359,5.149286723355716,-8.164096,-6.626746766889876,J22125+085,['M3.0 V'],10.75499999999994,10.582181818181825,10.581249999999956,10.412583333333371,10.362818181818229,10.284416666666743,10.3781666666668,10.252545454545556
2458263.6106,-1.2824487731588716,1.2581202887551337,-0.05206091962695325,10.836621150645364,-3.967803,-0.6526131307593912,J22125+085,['M3.0 V'],10.782250000000031,10.60981818181824,10.608666666666691,10.440083333333348,10.39041666666668,10.311818181818182,10.406272727272778,10.279416666666634
2458270.6105,-1.2902626184878712,1.6916117139960394,0.28291371023931333,8.304304469869232,-3.489314,-0.1663102854303913,J22125+085,['M3.0 V'],10.776727272727328,10.6040000000001,10.602909090909122,10.434545454545455,10.383250000000032,10.304333333333377,10.398363636363683,10.271999999999991
2458273.6528,2.821397344230055,1.3836585813473772,-0.5434188574686232,8.514114422070852,-2.627385,-3.4160412481483178,J22125+085,['M3.0 V'],10.775000000000093,10.60258333333337,10.601090909090884,10.431909090909071,10.381909090909176,10.302583333333416,10.396999999999991,10.270909090909129
2458289.6262,-0.3984304148757579,1.3982819664691293,-0.5052986425523898,4.554730392651423,-4.774619,-2.343447489042505,J22125+085,['M3.0 V'],10.796583333333388,10.623818181818194,10.622750000000051,10.45425000000006,10.403499999999951,10.324454545454556,10.41772727272729,10.292333333333431
2458293.5633,0.2042166625093957,0.7950801861841647,0.8033583286270272,7.442207639674912,-4.902517,-3.073992566427658,J22125+085,['M3.0 V'],10.812333333333356,10.639916666666636,10.638833333333253,10.469818181818198,10.41900000000004,10.340363636363575,10.434750000000008,10.30800000000005
2458296.6083,4.468615569252586,0.6628741016556825,0.31141994101820103,5.125963803112326,-2.639473,-5.075347473170849,J22125+085,['M3.0 V'],10.8243333333333,10.652000000000044,10.65091666666666,10.481833333333327,10.430545454545497,10.351090909090942,10.4452500000001,10.319416666666768
2458301.5754,0.6595295668043153,0.5808454013770438,0.23346750684149242,5.323974468021881,-4.102034,-2.7288224707225783,J22125+085,['M3.0 V'],10.848545454545444,10.675818181818215,10.674727272727296,10.505083333333287,10.45350000000002,10.37508333333335,10.46818181818179,10.341916666666693
2458310.6102,0.0853324623543361,1.1005801867202385,0.012376470638500336,3.955464813093727,-3.743901,-1.7964923662725991,J22125+085,['M3.0 V'],10.864250000000029,10.691454545454576,10.690249999999992,10.521083333333364,10.469750000000031,10.390909090909076,10.4850909090909,10.358666666666691
2458322.5936,-1.6573570420620936,0.6999015126638302,0.8689686841793502,3.571234291394113,-5.910754,-2.2206558618561694,J22125+085,['M3.0 V'],10.859636363636357,10.68733333333347,10.685090909091002,10.51654545454545,10.464416666666692,10.38566666666668,10.479909090909132,10.352916666666715
2458324.5577,1.412337738124075,1.1973479373230422,0.6448017775749264,7.126204306662679,-1.812085,-1.1916816420423375,J22125+085,['M3.0 V'],10.863083333333291,10.69018181818177,10.689083333333372,10.52025000000009,10.467833333333315,10.38918181818184,10.483363636363606,10.35633333333334
2458326.5291,3.455979073334706,0.8752197716378238,0.9002907531216948,7.417392363883991,-0.07123,-1.4944679772529683,J22125+085,['M3.0 V'],10.875000000000057,10.702666666666689,10.70145454545451,10.532454545454527,10.480666666666709,10.402333333333388,10.496454545454585,10.369363636363744
2458328.6104,0.988807171569051,0.7591939404686056,0.5644320126687461,3.121654297000223,-2.693017,-1.649083075487314,J22125+085,['M3.0 V'],10.880999999999972,10.709000000000003,10.707166666666694,10.537666666666668,10.486909090909135,10.407909090909072,10.50108333333327,10.375249999999994
2458330.5687,-0.4707894135270355,0.900611233048749,0.4060587612400184,8.466631047196193,-4.138383,-1.6348524903912274,J22125+085,['M3.0 V'],10.87908333333337,10.70618181818179,10.705250000000037,10.536249999999995,10.484250000000031,10.405272727272743,10.498818181818194,10.372416666666709
2458332.5504,0.181996760105268,0.8518373961834956,0.21011712527767656,8.12051123313585,-4.072041,-2.2212966640235305,J22125+085,['M3.0 V'],10.88383333333337,10.711083333333306,10.709818181818264,10.540818181818167,10.489909090909066,10.41050000000007,10.50449999999995,10.378363636363702
2458335.5841,0.7665858896873438,0.8176349988198106,1.0225386640077403,6.11687637191857,-2.840479,-1.5743237936056065,J22125+085,['M3.0 V'],10.885083333333284,10.712750000000028,10.710999999999956,10.54174999999998,10.490454545454613,10.411818181818203,10.505333333333226,10.37881818181819
2458342.5585,-0.1153237485315392,0.5376486642151914,0.3208404799328122,7.2364549775151,-2.99479,-0.8467251553867234,J22125+085,['M3.0 V'],10.892181818181768,10.71958333333339,10.718181818181847,10.548181818181831,10.497545454545502,10.418749999999989,10.512166666666644,10.386454545454512
2458344.6095,1.012281602880871,1.7406960093858364,0.8194191666728159,4.2603415379727805,3.281774,4.302233493200866,J22125+085,['M3.0 V'],10.889181818181784,10.716083333333302,10.715181818181804,10.545636363636447,10.49475000000001,10.41500000000002,10.509000000000016,10.382545454545491
2458346.4755,1.2752867744352074,0.7159977322913411,0.9337681443386998,3.1541964437944485,-1.939133,-1.18167867835347,J22125+085,['M3.0 V'],10.888181818181865,10.715916666666658,10.713916666666648,10.544666666666783,10.493250000000046,10.413999999999987,10.507818181818209,10.381666666666716
2458348.5265,-0.5638207327899647,0.4405616653386344,0.4615883866416084,5.617674193264614,-4.104733,-1.5081711711282988,J22125+085,['M3.0 V'],10.87900000000002,10.705666666666673,10.704909090909098,10.535000000000023,10.48290909090906,10.403666666666709,10.497416666666709,10.370545454545493
2458350.5372,0.8230870574328798,0.8415651589950462,0.8065246432632591,8.756914934755123,-2.643532,-1.4338779613511423,J22125+085,['M3.0 V'],10.870909090909208,10.698454545454638,10.697181818181775,10.52783333333332,10.47425000000004,10.39463636363638,10.488818181818203,10.36200000000008
2458352.5508,0.2665164369548901,0.5737727535844636,-0.2030587566075468,7.258938087261336,-3.164936,-1.3987113408731526,J22125+085,['M3.0 V'],10.866250000000036,10.694090909091017,10.692999999999984,10.522818181818252,10.469727272727312,10.390750000000024,10.484250000000088,10.357818181818176
2458356.4869,0.9731917315334964,0.5615031867731776,0.6111273888689652,3.277306352314477,-4.442202,-3.3826526354517594,J22125+085,['M3.0 V'],10.860545454545502,10.687666666666756,10.686181818181865,10.516500000000065,10.465083333333324,10.38575000000003,10.47963636363636,10.353416666666703
2458359.5821,-2.3876502129434973,1.0178077023427712,-0.36949571294211125,7.765821908848896,-4.408926,0.0114653090252342,J22125+085,['M3.0 V'],10.857000000000028,10.684166666666728,10.682636363636334,10.514272727272726,10.461833333333344,10.382583333333343,10.476363636363716,10.349916666666672
2458361.5781,-1.1936753941072358,1.1259307393089644,-0.39183862665258573,5.349423104287963,-6.073452,-2.847035509811027,J22125+085,['M3.0 V'],10.864750000000017,10.69249999999994,10.690636363636427,10.521363636363615,10.468916666666756,10.390000000000043,10.484454545454524,10.357416666666609
2458365.5802,-0.1434675415447845,0.5043581944824527,1.678392622215469,4.694125581833046,-4.324407,-2.1481983623734786,J22125+085,['M3.0 V'],10.870000000000005,10.697272727272718,10.69633333333337,10.526090909090954,10.473363636363672,10.3944166666667,10.488416666666694,10.362363636363682
2458385.4463,-0.881693738495619,0.7498986181813425,-0.03585970070746214,6.787552203913583,-3.479077,-0.5646421654226439,J22125+085,['M3.0 V'],10.868181818181824,10.69572727272731,10.694916666666757,10.526000000000067,10.473363636363729,10.394833333333338,10.488666666666688,10.362454545454568
2458392.4215,0.2940011397049826,0.6194510639185061,0.33374119414706627,3.601084205762445,-4.84972,-3.110980043623245,J22125+085,['M3.0 V'],10.867272727272734,10.69450000000012,10.693545454545417,10.52483333333339,10.471833333333336,10.39263636363637,10.486363636363706,10.360083333333364
2458399.4121,0.7191318784681534,0.6885692004014583,0.4497662644441931,4.534008485023288,-6.751949,-5.438339782386416,J22125+085,['M3.0 V'],10.855181818181848,10.682666666666648,10.681909090909071,10.512499999999989,10.45999999999998,10.381363636363687,10.475272727272738,10.348916666666696
2458411.499,-0.9286684343744308,1.046075190769716,0.15294205534820549,4.627031807282938,-1.232808,1.7286015304561684,J22125+085,['M3.0 V'],10.879272727272737,10.706545454545504,10.704499999999996,10.535250000000076,10.483727272727322,10.403999999999996,10.497666666666705,10.371818181818185
2458421.4776,2.6304047375210944,2.023615101633928,-1.6536505872328888,11.550030195355786,0.511431,-0.0862326414393573,J22125+085,['M3.0 V'],10.794333333333384,10.621333333333382,10.619818181818232,10.451818181818169,10.400083333333384,10.321416666666664,10.41500000000002,10.288666666666645
2458433.3945,0.2346597333447813,0.8620714986880468,0.2460719199105199,6.871221131720797,-0.834034,0.964047362736956,J22125+085,['M3.0 V'],10.799416666666673,10.627000000000066,10.625545454545488,10.456909090909107,10.405333333333315,10.326750000000004,10.420181818181844,10.294363636363755
2458447.4053,3.966448589026189,1.438862656569562,-0.9620052437864501,9.366168835152402,-1.969806,-3.903513492944452,J22125+085,['M3.0 V'],10.73308333333324,10.560333333333404,10.558636363636367,10.390818181818249,10.33858333333336,10.260083333333284,10.354272727272756,10.22766666666672
2458454.3613,0.0188780283056412,0.6893224334827015,-0.44469500555307206,7.529610909931459,-1.9953,0.018563067776096,J22125+085,['M3.0 V'],10.746000000000096,10.573333333333323,10.57181818181823,10.403916666666646,10.352833333333422,10.2736363636364,10.367636363636391,10.24200000000002
2458467.3489,-2.611890114858342,1.844646755582938,-1.590526342745406,9.904570490319504,-2.039341,2.60529021094008,J22125+085,['M3.0 V'],10.749083333333315,10.576750000000004,10.57563636363642,10.40700000000004,10.355250000000012,10.276999999999989,10.370909090909208,10.245083333333298
2458483.2756,0.2254569851843265,0.8689046244034845,-0.7143340513719494,8.106528752322161,-1.390407,0.4168771108974107,J22125+085,['M3.0 V'],10.744583333333424,10.571833333333243,10.571181818181856,10.4020000000001,10.351416666666694,10.271999999999991,10.366000000000042,10.239750000000017
2458496.2602,-0.940978533043057,0.6356934936904766,-0.3710669787330403,8.669787681436736,-2.258921,0.7147986291247943,J22125+085,['M3.0 V'],10.743583333333447,10.570833333333384,10.569636363636503,10.40100000000001,10.349666666666678,10.270583333333375,10.365000000000007,10.23825000000005
2458608.6677,-0.0454844865834005,0.7934881911575372,-0.33699575794599923,10.902082602654392,-1.08039,0.997835582665138,J22125+085,['M3.0 V'],10.77818181818185,10.605333333333364,10.603666666666696,10.434833333333358,10.384083333333308,10.305363636363722,10.398666666666657,10.27275000000003
2458617.6591,-0.5398394372209662,1.1878257189473729,0.09892814917753867,6.330991456334741,0.661752,3.2343325333027035,J22125+085,['M3.0 V'],10.80490909090912,10.632250000000056,10.631083333333322,10.46341666666666,10.41245454545458,10.333454545454572,10.427250000000017,10.30058333333335
2458633.6623,0.444323356687024,1.1216225228466865,0.3588001701867398,7.515304171783436,4.232316,5.820733739394713,J22125+085,['M3.0 V'],10.816818181818237,10.644090909090949,10.642750000000037,10.474916666666672,10.423818181818262,10.346181818181831,10.440833333333387,10.31345454545459
2458641.6516,2.5873719666073147,0.8317281251304084,0.8609929519636665,5.981725736462473,1.238645,0.6840141294744224,J22125+085,['M3.0 V'],10.83841666666666,10.665416666666658,10.664727272727305,10.496818181818242,10.445583333333444,10.36700000000002,10.460818181818183,10.334333333333348
2458649.6354,-0.1470231658946819,0.956422790083258,0.14674176058329635,5.571688541946434,1.739278,3.9190422619764194,J22125+085,['M3.0 V'],10.845363636363686,10.672499999999957,10.67172727272731,10.503250000000037,10.452166666666642,10.37409090909091,10.46763636363636,10.341500000000051
2458656.6198,-0.0054223191759751,0.4877959571495488,1.7248844909762227,6.778801903185602,-0.353708,1.6844554152577125,J22125+085,['M3.0 V'],10.861000000000049,10.688416666666685,10.687090909090957,10.51916666666665,10.465833333333364,10.38845454545458,10.482363636363688,10.356249999999989
2458663.64,0.830689786316474,0.5326673833345604,0.9376090893650257,2.0563944484013086,1.170603,2.372654309765263,J22125+085,['M3.0 V'],10.89233333333334,10.71950000000004,10.718909090909165,10.5505454545455,10.497166666666716,10.418833333333396,10.513363636363636,10.385749999999971
2458678.6611,-0.5120354449032046,1.2279339968936391,1.635237192295051,9.948882522808958,2.560333,5.105109540984942,J22125+085,['M3.0 V'],11.03241666666662,10.860272727272672,10.85850000000005,10.687090909090957,10.635272727272763,10.55483333333342,10.64741666666663,10.522000000000048
2458685.6179,0.1512313090230716,1.2517000912963068,1.708935002062148,7.143436913314256,4.775171,6.656680787058666,J22125+085,['M3.0 V'],10.93900000000002,10.766272727272792,10.76449999999994,10.595454545454572,10.543545454545496,10.4641666666667,10.558249999999989,10.431363636363642
2458693.5917,0.4576308918928631,0.7181559285090475,0.917577913533492,4.421353868159824,0.715704,2.290814204188874,J22125+085,['M3.0 V'],10.9228333333333,10.750090909090886,10.748999999999969,10.579545454545553,10.52636363636367,10.447916666666686,10.541454545454542,10.414636363636362
2458700.5725,0.5282472712203705,0.717460742269463,0.9442195228876358,3.079591422560799,3.623491,5.127984824861366,J22125+085,['M3.0 V'],10.91700000000003,10.744181818181858,10.743250000000046,10.57390909090907,10.521454545454615,10.44274999999999,10.53727272727275,10.410454545454511
2458707.5754,-0.9480276480717554,0.5818149430067505,2.366393130537574,5.946410876149322,2.033717,5.014485744153492,J22125+085,['M3.0 V'],10.916750000000036,10.744363636363689,10.742083333333312,10.57345454545458,10.520181818181811,10.441666666666665,10.535833333333358,10.408909090909162
2458714.5476,3.2893853218504847,0.919705106469014,1.8489228887482199,10.347027698169958,3.058058,1.8014137742312524,J22125+085,['M3.0 V'],10.9255454545455,10.752583333333462,10.75145454545452,10.582416666666688,10.52974999999998,10.450818181818192,10.544272727272755,10.417916666666711
2458721.6416,7.20275447832521,1.7197699427411224,1.1566361981819853,4.959778911307883,4.677573,-0.4924403822434733,J22125+085,['M3.0 V'],10.91408333333328,10.741181818181817,10.739636363636407,10.57109090909097,10.51690909090911,10.437500000000057,10.532090909090924,10.40509090909086
2458728.502,-0.5448372887144708,0.6620854598336776,0.5133272238897035,4.509911412365943,4.32837,6.905948384796208,J22125+085,['M3.0 V'],10.902250000000038,10.729909090909132,10.727999999999952,10.55908333333332,10.50645454545463,10.427250000000072,10.521500000000003,10.394727272727266
2458735.5808,2.425672030084448,1.497699808033944,0.5813185661749856,6.771930651210484,-1.139935,-1.5328659340027109,J22125+085,['M3.0 V'],10.893000000000086,10.720181818181857,10.718916666666756,10.549583333333317,10.496818181818242,10.417454545454577,10.511583333333364,10.385090909090875
2458743.4625,-0.3876115025029469,0.8471184240102836,0.9562384180679686,9.458157966929882,-0.00017,2.420182598584684,J22125+085,['M3.0 V'],10.870250000000055,10.697749999999983,10.69681818181823,10.527727272727304,10.475166666666668,10.397000000000103,10.489999999999952,10.363583333333397
2458756.5085,2.0505356390422094,0.8007591593346084,-0.3365129844427486,5.3217784312467815,4.526486,4.508691457039528,J22125+085,['M3.0 V'],10.881363636363687,10.708750000000066,10.707454545454596,10.538500000000056,10.485583333333352,10.406454545454553,10.500272727272772,10.374250000000018
2458131.7546,-1.3371408974649963,0.7768423163078901,-0.6855101739413385,10.212053393546949,0.762495,1.898426142300987,J14307-086,['M0.5 V'],10.759583333333296,10.58725000000004,10.586181818181783,10.417666666666662,10.367583333333355,10.288636363636384,10.382909090909097,10.256916666666712
2458134.6848,-1.0472182186076446,0.800578081480028,-0.9046068536926555,10.108144941130124,-2.183505,-1.3374965365563645,J14307-086,['M0.5 V'],10.772166666666749,10.599454545454536,10.597727272727354,10.429749999999956,10.37972727272728,10.30109090909093,10.395090909090923,10.268833333333362
2458139.7539,-0.33359111042595,0.8825964875087308,-1.5142072383157057,6.685980557961168,-2.552411,-2.42002964473806,J14307-086,['M0.5 V'],10.798090909090888,10.626000000000031,10.624750000000006,10.455333333333384,10.406727272727268,10.327666666666689,10.421250000000043,10.295272727272788
2458141.7388,-1.639448254311317,0.6903395122276519,-0.8444598946092157,6.559739253495875,-2.533605,-1.0953665008526927,J14307-086,['M0.5 V'],10.787249999999972,10.614363636363692,10.6134545454546,10.444250000000068,10.395833333333314,10.316727272727237,10.41027272727274,10.284416666666688
2458142.6683,-2.230184843622616,1.4613866309771066,-0.9350155799194226,11.80800014471722,-1.153089,0.8758860884586059,J14307-086,['M0.5 V'],10.783083333333366,10.610833333333346,10.609909090909127,10.440909090909088,10.39190909090911,10.313000000000043,10.40663636363638,10.28054545454546
2458149.6871,-3.210138500840089,0.7961853004414254,-1.4332206043591214,10.393703775459445,-0.266523,2.74240574567608,J14307-086,['M0.5 V'],10.760700000000044,10.58830000000006,10.587181818181818,10.418727272727269,10.370090909090948,10.291090909090885,10.384909090909105,10.258818181818183
2458170.7122,-1.1798328006435796,0.893144427716302,-1.299682915995703,7.721539155715356,-3.367125,-2.3885019545204296,J14307-086,['M0.5 V'],10.824166666666711,10.6515,10.650545454545522,10.480636363636393,10.432090909090904,10.353090909090952,10.446666666666715,10.32066666666674
2458171.662,0.0645642481398977,1.0116286503384353,-1.5265715377946947,5.467063447361468,-1.066729,-1.3325030033039071,J14307-086,['M0.5 V'],10.813181818181931,10.640545454545476,10.639181818181784,10.470181818181857,10.421916666666675,10.341666666666754,10.435833333333392,10.309363636363628
2458175.5909,-1.649317311477301,0.8026869176707067,-1.6105804064824412,10.691614585776202,0.574064,2.022171556313292,J14307-086,['M0.5 V'],10.78483333333338,10.612181818181853,10.611000000000049,10.442000000000007,10.394416666666643,10.315499999999986,10.40927272727282,10.28249999999997
2458188.6654,3.5657746294134083,0.8073251245065654,-0.22667439985217186,7.671961019411734,2.402456,-1.3645283845774177,J14307-086,['M0.5 V'],10.764166666666654,10.591454545454551,10.590916666666658,10.42250000000007,10.37366666666668,10.295000000000016,10.388909090909124,10.26208333333335
2458199.5822,-0.6450224399411034,0.6414453482889441,-0.8547248372169491,5.6441428406057454,-2.110011,-1.6661983152229058,J14307-086,['M0.5 V'],10.758583333333377,10.585666666666668,10.585500000000025,10.416750000000036,10.36809090909088,10.289545454545475,10.384083333333365,10.257499999999991
2458200.6056,-1.1519330524586182,1.024300821112068,-1.3743558424971667,13.18982434186007,0.673223,1.6239462972946088,J14307-086,['M0.5 V'],10.763454545454522,10.590916666666658,10.590363636363634,10.421636363636368,10.373181818181877,10.294500000000085,10.388666666666666,10.261818181818173
2458205.5942,-1.840921152975964,0.8399652828785329,-0.7462799767999257,9.239007045085838,1.714206,3.353917397811955,J14307-086,['M0.5 V'],10.76109090909091,10.58875000000006,10.587818181818136,10.419818181818188,10.371000000000038,10.292090909090971,10.385916666666674,10.259727272727275
2458206.5542,-0.9953742457267828,0.5690968740398363,-0.22544061548251193,9.556209099211491,2.349858,3.1440224905627736,J14307-086,['M0.5 V'],10.762454545454544,10.590000000000032,10.589181818181885,10.42063636363639,10.371909090909128,10.29333333333335,10.38691666666665,10.26145454545457
2458213.552,-1.6876366869989474,0.9103230813270056,-0.42814240728068853,9.265967883861428,-2.292808,-0.8063810681650618,J14307-086,['M0.5 V'],10.750999999999976,10.57827272727269,10.577333333333286,10.408833333333348,10.359666666666785,10.281000000000006,10.374909090909114,10.248454545454592
2458215.5398,-2.2195930635289574,0.6474962384811906,-0.11917878465673937,11.238719699172629,0.260566,2.278949308364948,J14307-086,['M0.5 V'],10.75541666666669,10.582250000000045,10.581333333333362,10.413250000000003,10.364272727272748,10.285090909090911,10.379454545454564,10.253333333333387
2458260.4343,0.2319273077816383,1.044153525338914,-0.5784295971862576,8.425302514041196,2.659669,2.226531937054353,J14307-086,['M0.5 V'],10.769181818181778,10.596499999999992,10.595818181818233,10.42727272727285,10.376818181818235,10.297636363636345,10.392083333333346,10.266181818181906
2458262.4262,1.4494293947823726,1.9219261791300624,0.018336169019050885,10.735865926057214,9.229355,7.578715850053618,J14307-086,['M0.5 V'],10.777666666666676,10.605000000000018,10.603916666666692,10.435416666666754,10.38624999999996,10.30763636363639,10.401909090909156,10.275250000000028
2458263.464,-1.9430254061924133,1.1757674498103756,-0.051476411743081485,10.83666807043937,2.651571,4.393386651028404,J14307-086,['M0.5 V'],10.78241666666662,10.609416666666618,10.608333333333404,10.440181818181829,10.390636363636418,10.312272727272727,10.406166666666708,10.28000000000003
2458318.3632,1.752446091237814,0.985631987395704,0.26643986944360165,3.202318101734047,0.27757,-1.6760858464018236,J14307-086,['M0.5 V'],10.853000000000064,10.679750000000013,10.678833333333388,10.510000000000048,10.459181818181833,10.38024999999999,10.473916666666696,10.34736363636364
2458492.7115,-0.2872080699826517,0.6748922955782085,-0.34132175298728384,13.386493403514235,0.865213,0.9512113148186424,J14307-086,['M0.5 V'],10.739999999999952,10.567333333333297,10.565909090909088,10.398000000000025,10.346750000000045,10.267818181818257,10.362181818181853,10.235749999999996
2458498.7698,-2.088117274441572,0.7308260039060857,-0.2520098220291658,10.12142211697834,-1.17439,0.7125175192775624,J14307-086,['M0.5 V'],10.732083333333378,10.55925000000002,10.557272727272732,10.381272727272744,10.332583333333387,10.2498333333333,10.341090909090838,10.217916666666724
2458528.7552,-0.8961288558808924,0.5618142120562598,-0.35310013712559396,9.85332667624328,-1.150741,-0.4558218992831168,J14307-086,['M0.5 V'],10.77890909090911,10.606666666666683,10.605500000000063,10.43633333333338,10.386499999999955,10.308454545454596,10.40191666666675,10.275833333333424
2458529.6509,0.2038013449975506,0.6659464923362272,-0.7465855487445054,13.68304720497826,1.787365,1.38235389983844,J14307-086,['M0.5 V'],10.782363636363698,10.609750000000131,10.608583333333286,10.439833333333354,10.390833333333376,10.31218181818184,10.40625,10.279666666666628
2458531.7055,0.8872551208700903,0.6700603567973684,-0.9185209084450179,8.582464855315909,3.278155,2.1896901239659003,J14307-086,['M0.5 V'],10.780636363636347,10.608000000000004,10.607166666666672,10.43858333333344,10.387545454545489,10.308727272727252,10.40283333333332,10.27636363636367
2458533.6523,-1.1240309621802,0.748142555534787,-1.090874637534256,10.895473035786033,0.610409,1.5332302070161907,J14307-086,['M0.5 V'],10.777583333333382,10.605181818181848,10.603666666666696,10.435272727272777,10.384818181818162,10.305916666666748,10.400083333333384,10.27309090909091
2458535.6771,-0.8455818271694651,0.5463206333656346,-1.1340048696774971,13.207473509851171,0.950523,1.5948950720054558,J14307-086,['M0.5 V'],10.77909090909094,10.606545454545426,10.605250000000012,10.437500000000057,10.38627272727274,10.30745454545456,10.4016666666667,10.274454545454605
2458536.645,-1.4499737385831344,0.6265356027062104,-0.9777558614817963,6.69342424238212,2.352872,3.6016359834191256,J14307-086,['M0.5 V'],10.782666666666614,10.610090909090957,10.608750000000043,10.440416666666692,10.390636363636418,10.311666666666667,10.40549999999996,10.27963636363637
2458537.6583,0.0562989742216386,0.6864716850651243,-0.9003714150616844,8.324504628549873,0.129668,-0.1278407293856479,J14307-086,['M0.5 V'],10.78233333333327,10.609636363636469,10.608833333333337,10.439727272727282,10.391363636363678,10.312000000000069,10.405416666666667,10.279727272727255
2458540.6478,-0.2855324344963216,0.7295751800925316,-0.6470451166333362,7.341763902354679,0.734938,0.8192606793323123,J14307-086,['M0.5 V'],10.777181818181871,10.605000000000018,10.603416666666703,10.434750000000008,10.384636363636332,10.30563636363638,10.399416666666696,10.272909090909138
2458542.6232,-1.3668729559920674,0.8440004167761068,-0.7459614878981711,10.397852723095436,0.152225,1.317888200828058,J14307-086,['M0.5 V'],10.77954545454537,10.60754545454546,10.60633333333334,10.437666666666756,10.387999999999977,10.309727272727288,10.403166666666664,10.277727272727304
2458544.6711,2.9539944992268734,0.5740444786502138,-0.31828298900433083,8.188794875126478,3.049058,-0.1061462543908826,J14307-086,['M0.5 V'],10.782090909090924,10.609818181818184,10.608083333333354,10.439916666666704,10.389818181818214,10.311090909090922,10.404916666666622,10.278636363636338
2458553.6331,-0.3960127306757511,0.4878930787978782,-0.5657681576995657,9.497467837908747,0.768946,0.9637489755117418,J14307-086,['M0.5 V'],10.778833333333353,10.606250000000044,10.604818181818189,10.43681818181824,10.387333333333288,10.309000000000026,10.402363636363646,10.275833333333368
2458557.6999,-0.4007418988273898,0.4919200208131936,0.05806744097151295,9.934395514046711,0.277979,0.4775111436633805,J14307-086,['M0.5 V'],10.793000000000063,10.6204166666667,10.619000000000028,10.451083333333372,10.401454545454612,10.322545454545434,10.416249999999993,10.290249999999958
2458560.5525,0.2635913817901917,0.656736014412353,-0.11688070472581558,8.233161726598992,-2.999118,-3.463919136954201,J14307-086,['M0.5 V'],10.793166666666709,10.620181818181834,10.61908333333338,10.45081818181825,10.400727272727352,10.321916666666652,10.41558333333336,10.289454545454532
2458564.6645,1.0249413621826893,0.98149299762219,-1.7484813634864338,7.090890911830575,3.364312,2.1381608826533016,J14307-086,['M0.5 V'],10.798272727272716,10.626000000000031,10.624545454545457,10.45616666666666,10.405833333333362,10.326727272727284,10.421272727272765,10.294749999999963
2458568.5098,1.1767014055290013,0.696493192956934,-0.31072725669388035,9.593878768732605,2.902565,1.5246538393069895,J14307-086,['M0.5 V'],10.793363636363663,10.620909090909096,10.619250000000022,10.451166666666722,10.40100000000001,10.322272727272718,10.416250000000048,10.289818181818193
